local,raca_cor,ano,genero,idade,taxa_ocupacao
Fortaleza,Parda,2018,Fem,20-29,"76,3%"
Fortaleza,Parda,2018,Fem,30-39,"93,2%"
Fortaleza,Parda,2018,Fem,40-49,"93,9%"
Fortaleza,Parda,2018,Fem,50-59,"89,4%"
Fortaleza,Parda,2018,Fem,60-65,"100,0%"
Fortaleza,Parda,2018,Fem,66+,"98,5%"
Fortaleza,Parda,2018,Masc,Total,"89,5%"
Fortaleza,Parda,2018,Fem,Total,"86,3%"
Fortaleza,Parda,2018,Total,14-19,"60,7%"
Fortaleza,Parda,2018,Total,20-29,"80,7%"
Fortaleza,Parda,2018,Total,30-39,"93,1%"
Fortaleza,Parda,2018,Total,40-49,"94,8%"
Fortaleza,Parda,2018,Total,50-59,"90,3%"
Fortaleza,Parda,2018,Total,60-65,"96,1%"
Fortaleza,Parda,2018,Total,66+,"97,7%"
Fortaleza,Parda,2019,Total,Total,"88,5%"
Fortaleza,Parda,2019,Masc,14-19,"70,3%"
Fortaleza,Parda,2019,Masc,20-29,"81,4%"
Fortaleza,Parda,2019,Masc,30-39,"93,6%"
Fortaleza,Parda,2019,Masc,40-49,"94,4%"
Fortaleza,Parda,2019,Masc,50-59,"96,2%"
Fortaleza,Parda,2019,Masc,60-65,"91,3%"
Fortaleza,Parda,2019,Masc,66+,"94,9%"
Fortaleza,Parda,2019,Fem,14-19,"56,0%"
Fortaleza,Parda,2019,Fem,20-29,"78,5%"
Fortaleza,Parda,2019,Fem,30-39,"90,9%"
Fortaleza,Parda,2019,Fem,40-49,"94,1%"
Fortaleza,Parda,2019,Fem,50-59,"91,3%"
Fortaleza,Parda,2019,Fem,60-65,"97,4%"
Fortaleza,Parda,2019,Fem,66+,"93,1%"
Fortaleza,Parda,2019,Masc,Total,"89,7%"
Fortaleza,Parda,2019,Fem,Total,"87,1%"
Fortaleza,Parda,2019,Total,14-19,"64,1%"
Fortaleza,Parda,2019,Total,20-29,"80,1%"
Fortaleza,Parda,2019,Total,30-39,"92,4%"
Fortaleza,Parda,2019,Total,40-49,"94,3%"
Fortaleza,Parda,2019,Total,50-59,"93,9%"
Fortaleza,Parda,2019,Total,60-65,"94,6%"
Fortaleza,Parda,2019,Total,66+,"94,0%"
Fortaleza,Parda,2020,Total,Total,"84,2%"
Fortaleza,Parda,2020,Masc,14-19,"51,9%"
Fortaleza,Parda,2020,Masc,20-29,"81,6%"
Fortaleza,Parda,2020,Masc,30-39,"85,4%"
Fortaleza,Parda,2020,Masc,40-49,"87,7%"
Fortaleza,Parda,2020,Masc,50-59,"94,2%"
Fortaleza,Parda,2020,Masc,60-65,"98,5%"
Fortaleza,Parda,2020,Masc,66+,"100,0%"
Fortaleza,Parda,2020,Fem,14-19,"51,4%"
Fortaleza,Parda,2020,Fem,20-29,"69,9%"
Fortaleza,Parda,2020,Fem,30-39,"85,8%"
Fortaleza,Parda,2020,Fem,40-49,"89,9%"
Fortaleza,Parda,2020,Fem,50-59,"93,5%"
Fortaleza,Parda,2020,Fem,60-65,"95,7%"
Fortaleza,Parda,2020,Fem,66+,"100,0%"
Fortaleza,Parda,2020,Masc,Total,"85,4%"
Fortaleza,Parda,2020,Fem,Total,"82,7%"
Fortaleza,Parda,2020,Total,14-19,"51,7%"
Fortaleza,Parda,2020,Total,20-29,"76,1%"
Fortaleza,Parda,2020,Total,30-39,"85,6%"
Fortaleza,Parda,2020,Total,40-49,"88,7%"
Fortaleza,Parda,2020,Total,50-59,"94,0%"
Fortaleza,Parda,2020,Total,60-65,"97,2%"
Fortaleza,Parda,2020,Total,66+,"100,0%"
Fortaleza,Parda,2021,Total,Total,"84,3%"
Fortaleza,Parda,2021,Masc,14-19,"80,0%"
Fortaleza,Parda,2021,Masc,20-29,"79,4%"
Fortaleza,Parda,2021,Masc,30-39,"93,7%"
Fortaleza,Parda,2021,Masc,40-49,"90,2%"
Fortaleza,Parda,2021,Masc,50-59,"88,2%"
Fortaleza,Parda,2021,Masc,60-65,"95,4%"
Fortaleza,Parda,2021,Masc,66+,"100,0%"
Fortaleza,Parda,2021,Fem,14-19,"48,0%"
Fortaleza,Parda,2021,Fem,20-29,"73,5%"
Fortaleza,Parda,2021,Fem,30-39,"72,2%"
Fortaleza,Parda,2021,Fem,40-49,"82,8%"
Fortaleza,Parda,2021,Fem,50-59,"94,7%"
Fortaleza,Parda,2021,Fem,60-65,"83,2%"
Fortaleza,Parda,2021,Fem,66+,"90,8%"
Fortaleza,Parda,2021,Masc,Total,"88,4%"
Fortaleza,Parda,2021,Fem,Total,"78,9%"
Fortaleza,Parda,2021,Total,14-19,"70,1%"
Fortaleza,Parda,2021,Total,20-29,"76,6%"
Fortaleza,Parda,2021,Total,30-39,"84,8%"
Fortaleza,Parda,2021,Total,40-49,"87,1%"
Fortaleza,Parda,2021,Total,50-59,"91,2%"
Fortaleza,Parda,2021,Total,60-65,"89,1%"
Fortaleza,Parda,2021,Total,66+,"97,9%"
Fortaleza,Parda,2022,Total,Total,"90,7%"
Fortaleza,Parda,2022,Masc,14-19,"66,3%"
Fortaleza,Parda,2022,Masc,20-29,"90,8%"
Fortaleza,Parda,2022,Masc,30-39,"93,6%"
Fortaleza,Parda,2022,Masc,40-49,"94,9%"
Fortaleza,Parda,2022,Masc,50-59,"90,8%"
Fortaleza,Parda,2022,Masc,60-65,"98,4%"
Fortaleza,Parda,2022,Masc,66+,"100,0%"
Fortaleza,Parda,2022,Fem,14-19,"51,5%"
Fortaleza,Parda,2022,Fem,20-29,"82,3%"
Fortaleza,Parda,2022,Fem,30-39,"90,5%"
Fortaleza,Parda,2022,Fem,40-49,"93,5%"
Fortaleza,Parda,2022,Fem,50-59,"97,3%"
Fortaleza,Parda,2022,Fem,60-65,"100,0%"
Fortaleza,Parda,2022,Fem,66+,"100,0%"
Fortaleza,Parda,2022,Masc,Total,"91,8%"
Fortaleza,Parda,2022,Fem,Total,"89,4%"
Fortaleza,Parda,2022,Total,14-19,"61,4%"
Fortaleza,Parda,2022,Total,20-29,"86,6%"
Fortaleza,Parda,2022,Total,30-39,"92,1%"
Fortaleza,Parda,2022,Total,40-49,"94,2%"
Fortaleza,Parda,2022,Total,50-59,"93,7%"
Fortaleza,Parda,2022,Total,60-65,"99,0%"
Fortaleza,Parda,2022,Total,66+,"100,0%"
Fortaleza,Preta,2012,Total,Total,"94,9%"
Fortaleza,Preta,2012,Masc,14-19,"100,0%"
Fortaleza,Preta,2012,Masc,20-29,"92,0%"
Fortaleza,Preta,2012,Masc,30-39,"100,0%"
Fortaleza,Preta,2012,Masc,40-49,"100,0%"
Fortaleza,Preta,2012,Masc,50-59,"100,0%"
Fortaleza,Preta,2012,Masc,60-65,"100,0%"
Fortaleza,Preta,2012,Fem,14-19,"100,0%"
Fortaleza,Preta,2012,Fem,20-29,"56,2%"
Fortaleza,Preta,2012,Fem,30-39,"100,0%"
Fortaleza,Preta,2012,Fem,40-49,"100,0%"
Fortaleza,Preta,2012,Fem,50-59,"100,0%"
Fortaleza,Preta,2012,Fem,60-65,"100,0%"
Fortaleza,Preta,2012,Fem,66+,"100,0%"
Fortaleza,Preta,2012,Masc,Total,"98,1%"
Fortaleza,Preta,2012,Fem,Total,"90,1%"
Fortaleza,Preta,2012,Total,14-19,"100,0%"
Fortaleza,Preta,2012,Total,20-29,"78,5%"
Fortaleza,Preta,2012,Total,30-39,"100,0%"
Fortaleza,Preta,2012,Total,40-49,"100,0%"
Fortaleza,Preta,2012,Total,50-59,"100,0%"
Fortaleza,Preta,2012,Total,60-65,"100,0%"
Fortaleza,Preta,2012,Total,66+,"100,0%"
Fortaleza,Preta,2013,Total,Total,"91,7%"
Fortaleza,Preta,2013,Masc,14-19,"100,0%"
Fortaleza,Preta,2013,Masc,20-29,"84,0%"
Fortaleza,Preta,2013,Masc,30-39,"100,0%"
Fortaleza,Preta,2013,Masc,40-49,"95,0%"
Fortaleza,Preta,2013,Masc,50-59,"87,9%"
Fortaleza,Preta,2013,Masc,60-65,"100,0%"
Fortaleza,Preta,2013,Masc,66+,"100,0%"
Fortaleza,Preta,2013,Fem,14-19,"63,4%"
Fortaleza,Preta,2013,Fem,20-29,"100,0%"
Fortaleza,Preta,2013,Fem,30-39,"89,3%"
Fortaleza,Preta,2013,Fem,40-49,"83,3%"
Fortaleza,Preta,2013,Fem,50-59,"100,0%"
Fortaleza,Preta,2013,Fem,60-65,"100,0%"
Fortaleza,Preta,2013,Fem,66+,"100,0%"
Fortaleza,Preta,2013,Masc,Total,"92,9%"
Fortaleza,Preta,2013,Fem,Total,"89,7%"
Fortaleza,Preta,2013,Total,14-19,"87,5%"
Fortaleza,Preta,2013,Total,20-29,"87,7%"
Fortaleza,Preta,2013,Total,30-39,"95,5%"
Fortaleza,Preta,2013,Total,40-49,"89,8%"
Fortaleza,Preta,2013,Total,50-59,"93,8%"
Fortaleza,Preta,2013,Total,60-65,"100,0%"
Fortaleza,Preta,2013,Total,66+,"100,0%"
Fortaleza,Preta,2014,Total,Total,"92,1%"
Fortaleza,Preta,2014,Masc,14-19,"88,1%"
Fortaleza,Preta,2014,Masc,20-29,"81,8%"
Fortaleza,Preta,2014,Masc,30-39,"92,6%"
Fortaleza,Preta,2014,Masc,40-49,"95,2%"
Fortaleza,Preta,2014,Masc,50-59,"96,1%"
Fortaleza,Preta,2014,Masc,60-65,"100,0%"
Fortaleza,Preta,2014,Masc,66+,"100,0%"
Fortaleza,Preta,2014,Fem,14-19,"68,4%"
Fortaleza,Preta,2014,Fem,20-29,"95,0%"
Fortaleza,Preta,2014,Fem,30-39,"100,0%"
Fortaleza,Preta,2014,Fem,40-49,"100,0%"
Fortaleza,Preta,2014,Fem,50-59,"100,0%"
Fortaleza,Preta,2014,Fem,60-65,"100,0%"
Fortaleza,Preta,2014,Masc,Total,"91,3%"
Fortaleza,Preta,2014,Fem,Total,"93,6%"
Fortaleza,Preta,2014,Total,14-19,"78,1%"
Fortaleza,Preta,2014,Total,20-29,"88,4%"
Fortaleza,Preta,2014,Total,30-39,"94,7%"
Fortaleza,Preta,2014,Total,40-49,"96,6%"
Fortaleza,Preta,2014,Total,50-59,"96,5%"
Fortaleza,Preta,2014,Total,60-65,"100,0%"
Fortaleza,Preta,2014,Total,66+,"100,0%"
Fortaleza,Preta,2015,Total,Total,"96,2%"
Fortaleza,Preta,2015,Masc,14-19,"88,2%"
Fortaleza,Preta,2015,Masc,20-29,"96,5%"
Fortaleza,Preta,2015,Masc,30-39,"100,0%"
Fortaleza,Preta,2015,Masc,40-49,"100,0%"
Fortaleza,Preta,2015,Masc,50-59,"91,8%"
Fortaleza,Preta,2015,Masc,60-65,"100,0%"
Fortaleza,Preta,2015,Masc,66+,"100,0%"
Fortaleza,Preta,2015,Fem,14-19,"32,3%"
Fortaleza,Preta,2015,Fem,20-29,"87,4%"
Fortaleza,Preta,2015,Fem,30-39,"100,0%"
Fortaleza,Preta,2015,Fem,40-49,"100,0%"
Fortaleza,Preta,2015,Fem,50-59,"100,0%"
Fortaleza,Preta,2015,Fem,60-65,"100,0%"
Fortaleza,Preta,2015,Masc,Total,"96,6%"
Fortaleza,Preta,2015,Fem,Total,"95,6%"
Fortaleza,Preta,2015,Total,14-19,"76,2%"
Fortaleza,Preta,2015,Total,20-29,"94,1%"
Fortaleza,Preta,2015,Total,30-39,"100,0%"
Fortaleza,Preta,2015,Total,40-49,"100,0%"
Fortaleza,Preta,2015,Total,50-59,"96,8%"
Fortaleza,Preta,2015,Total,60-65,"100,0%"
Fortaleza,Preta,2015,Total,66+,"100,0%"
Fortaleza,Preta,2016,Total,Total,"91,1%"
Fortaleza,Preta,2016,Masc,14-19,"37,6%"
Fortaleza,Preta,2016,Masc,20-29,"93,8%"
Fortaleza,Preta,2016,Masc,30-39,"93,6%"
Fortaleza,Preta,2016,Masc,40-49,"100,0%"
Fortaleza,Preta,2016,Masc,50-59,"96,1%"
Fortaleza,Preta,2016,Masc,60-65,"100,0%"
Fortaleza,Preta,2016,Masc,66+,"100,0%"
Fortaleza,Preta,2016,Fem,14-19,"66,9%"
Fortaleza,Preta,2016,Fem,20-29,"73,1%"
Fortaleza,Preta,2016,Fem,30-39,"97,1%"
Fortaleza,Preta,2016,Fem,40-49,"94,3%"
Fortaleza,Preta,2016,Fem,50-59,"100,0%"
Fortaleza,Preta,2016,Fem,60-65,"100,0%"
Fortaleza,Preta,2016,Fem,66+,"100,0%"
Fortaleza,Preta,2016,Masc,Total,"93,7%"
Fortaleza,Preta,2016,Fem,Total,"88,1%"
Fortaleza,Preta,2016,Total,14-19,"59,0%"
Fortaleza,Preta,2016,Total,20-29,"85,2%"
Fortaleza,Preta,2016,Total,30-39,"95,3%"
Fortaleza,Preta,2016,Total,40-49,"97,2%"
Fortaleza,Preta,2016,Total,50-59,"97,4%"
Fortaleza,Preta,2016,Total,60-65,"100,0%"
Fortaleza,Preta,2016,Total,66+,"100,0%"
Fortaleza,Preta,2017,Total,Total,"87,9%"
Fortaleza,Preta,2017,Masc,14-19,"58,1%"
Fortaleza,Preta,2017,Masc,20-29,"85,6%"
Fortaleza,Preta,2017,Masc,30-39,"91,9%"
Fortaleza,Preta,2017,Masc,40-49,"93,6%"
Fortaleza,Preta,2017,Masc,50-59,"100,0%"
Fortaleza,Preta,2017,Masc,60-65,"100,0%"
Fortaleza,Preta,2017,Masc,66+,"100,0%"
Fortaleza,Preta,2017,Fem,14-19,"0,0%"
Fortaleza,Preta,2017,Fem,20-29,"90,0%"
Fortaleza,Preta,2017,Fem,30-39,"81,9%"
Fortaleza,Preta,2017,Fem,40-49,"87,9%"
Fortaleza,Preta,2017,Fem,50-59,"90,9%"
Fortaleza,Preta,2017,Fem,60-65,"100,0%"
Fortaleza,Preta,2017,Fem,66+,"100,0%"
Fortaleza,Preta,2017,Masc,Total,"89,5%"
Fortaleza,Preta,2017,Fem,Total,"84,7%"
Fortaleza,Preta,2017,Total,14-19,"44,3%"
Fortaleza,Preta,2017,Total,20-29,"86,8%"
Fortaleza,Preta,2017,Total,30-39,"88,3%"
Fortaleza,Preta,2017,Total,40-49,"91,2%"
Fortaleza,Preta,2017,Total,50-59,"96,3%"
Fortaleza,Preta,2017,Total,60-65,"100,0%"
Fortaleza,Preta,2017,Total,66+,"100,0%"
Fortaleza,Preta,2018,Total,Total,"86,8%"
Fortaleza,Preta,2018,Masc,14-19,"90,3%"
Fortaleza,Preta,2018,Masc,20-29,"73,6%"
Fortaleza,Preta,2018,Masc,30-39,"88,4%"
Fortaleza,Preta,2018,Masc,40-49,"86,2%"
Fortaleza,Preta,2018,Masc,50-59,"91,8%"
Fortaleza,Preta,2018,Masc,60-65,"100,0%"
Fortaleza,Preta,2018,Masc,66+,"100,0%"
Fortaleza,Preta,2018,Fem,14-19,"0,0%"
Fortaleza,Preta,2018,Fem,20-29,"92,3%"
Fortaleza,Preta,2018,Fem,30-39,"88,7%"
Fortaleza,Preta,2018,Fem,40-49,"84,7%"
Fortaleza,Preta,2018,Fem,50-59,"93,8%"
Fortaleza,Preta,2018,Fem,60-65,"100,0%"
Fortaleza,Preta,2018,Fem,66+,"100,0%"
Fortaleza,Preta,2018,Masc,Total,"85,9%"
Fortaleza,Preta,2018,Fem,Total,"87,9%"
Fortaleza,Preta,2018,Total,14-19,"71,1%"
Fortaleza,Preta,2018,Total,20-29,"81,8%"
Fortaleza,Preta,2018,Total,30-39,"88,5%"
Fortaleza,Preta,2018,Total,40-49,"85,3%"
Fortaleza,Preta,2018,Total,50-59,"92,6%"
Fortaleza,Preta,2018,Total,60-65,"100,0%"
Fortaleza,Preta,2018,Total,66+,"100,0%"
Fortaleza,Preta,2019,Total,Total,"86,1%"
Fortaleza,Preta,2019,Masc,14-19,"52,7%"
Fortaleza,Preta,2019,Masc,20-29,"79,9%"
Fortaleza,Preta,2019,Masc,30-39,"100,0%"
Fortaleza,Preta,2019,Masc,40-49,"100,0%"
Fortaleza,Preta,2019,Masc,50-59,"94,5%"
Fortaleza,Preta,2019,Masc,60-65,"100,0%"
Fortaleza,Preta,2019,Masc,66+,"100,0%"
Fortaleza,Preta,2019,Fem,14-19,"100,0%"
Fortaleza,Preta,2019,Fem,20-29,"42,8%"
Fortaleza,Preta,2019,Fem,30-39,"93,4%"
Fortaleza,Preta,2019,Fem,40-49,"86,2%"
Fortaleza,Preta,2019,Fem,50-59,"100,0%"
Fortaleza,Preta,2019,Fem,60-65,"100,0%"
Fortaleza,Preta,2019,Fem,66+,"100,0%"
Fortaleza,Preta,2019,Masc,Total,"91,9%"
Fortaleza,Preta,2019,Fem,Total,"78,6%"
Fortaleza,Preta,2019,Total,14-19,"60,1%"
Fortaleza,Preta,2019,Total,20-29,"59,8%"
Fortaleza,Preta,2019,Total,30-39,"97,4%"
Fortaleza,Preta,2019,Total,40-49,"93,4%"
Fortaleza,Preta,2019,Total,50-59,"96,4%"
Fortaleza,Preta,2019,Total,60-65,"100,0%"
Fortaleza,Preta,2019,Total,66+,"100,0%"
Fortaleza,Preta,2020,Total,Total,"79,5%"
Fortaleza,Preta,2020,Masc,14-19,"59,6%"
Fortaleza,Preta,2020,Masc,20-29,"77,9%"
Fortaleza,Preta,2020,Masc,30-39,"86,6%"
Fortaleza,Preta,2020,Masc,40-49,"65,1%"
Fortaleza,Preta,2020,Masc,50-59,"100,0%"
Fortaleza,Preta,2020,Masc,60-65,"46,1%"
Fortaleza,Preta,2020,Fem,14-19,"0,0%"
Fortaleza,Preta,2020,Fem,20-29,"79,1%"
Fortaleza,Preta,2020,Fem,30-39,"100,0%"
Fortaleza,Preta,2020,Fem,40-49,"70,7%"
Fortaleza,Preta,2020,Fem,50-59,"100,0%"
Fortaleza,Preta,2020,Fem,60-65,"100,0%"
Fortaleza,Preta,2020,Fem,66+,"100,0%"
Fortaleza,Preta,2020,Masc,Total,"79,9%"
Fortaleza,Preta,2020,Fem,Total,"78,7%"
Fortaleza,Preta,2020,Total,14-19,"28,1%"
Fortaleza,Preta,2020,Total,20-29,"78,3%"
Fortaleza,Preta,2020,Total,30-39,"87,9%"
Fortaleza,Preta,2020,Total,40-49,"66,8%"
Fortaleza,Preta,2020,Total,50-59,"100,0%"
Fortaleza,Preta,2020,Total,60-65,"72,9%"
Fortaleza,Preta,2020,Total,66+,"100,0%"
Fortaleza,Preta,2021,Total,Total,"88,6%"
Fortaleza,Preta,2021,Masc,14-19,"91,7%"
Fortaleza,Preta,2021,Masc,20-29,"85,6%"
Fortaleza,Preta,2021,Masc,30-39,"100,0%"
Fortaleza,Preta,2021,Masc,40-49,"84,4%"
Fortaleza,Preta,2021,Masc,50-59,"93,1%"
Fortaleza,Preta,2021,Masc,60-65,"100,0%"
Fortaleza,Preta,2021,Masc,66+,"100,0%"
Fortaleza,Preta,2021,Fem,14-19,"54,7%"
Fortaleza,Preta,2021,Fem,20-29,"74,0%"
Fortaleza,Preta,2021,Fem,30-39,"73,9%"
Fortaleza,Preta,2021,Fem,40-49,"100,0%"
Fortaleza,Preta,2021,Fem,50-59,"89,1%"
Fortaleza,Preta,2021,Fem,60-65,"0,0%"
Fortaleza,Preta,2021,Fem,66+,"100,0%"
Fortaleza,Preta,2021,Masc,Total,"92,0%"
Fortaleza,Preta,2021,Fem,Total,"82,8%"
Fortaleza,Preta,2021,Total,14-19,"83,5%"
Fortaleza,Preta,2021,Total,20-29,"79,7%"
Fortaleza,Preta,2021,Total,30-39,"95,3%"
Fortaleza,Preta,2021,Total,40-49,"91,0%"
Fortaleza,Preta,2021,Total,50-59,"91,4%"
Fortaleza,Preta,2021,Total,60-65,"90,8%"
Fortaleza,Preta,2021,Total,66+,"100,0%"
Fortaleza,Preta,2022,Total,Total,"92,5%"
Fortaleza,Preta,2022,Masc,14-19,"90,3%"
Fortaleza,Preta,2022,Masc,20-29,"89,4%"
Fortaleza,Preta,2022,Masc,30-39,"100,0%"
Fortaleza,Preta,2022,Masc,40-49,"100,0%"
Fortaleza,Preta,2022,Masc,50-59,"95,0%"
Fortaleza,Preta,2022,Masc,60-65,"100,0%"
Fortaleza,Preta,2022,Fem,14-19,"32,4%"
Fortaleza,Preta,2022,Fem,20-29,"95,3%"
Fortaleza,Preta,2022,Fem,30-39,"89,9%"
Fortaleza,Preta,2022,Fem,40-49,"91,5%"
Fortaleza,Preta,2022,Fem,50-59,"100,0%"
Fortaleza,Preta,2022,Fem,60-65,"56,5%"
Fortaleza,Preta,2022,Fem,66+,"100,0%"
Fortaleza,Preta,2022,Masc,Total,"94,8%"
Fortaleza,Preta,2022,Fem,Total,"89,1%"
Fortaleza,Preta,2022,Total,14-19,"74,8%"
Fortaleza,Preta,2022,Total,20-29,"91,7%"
Fortaleza,Preta,2022,Total,30-39,"95,0%"
Fortaleza,Preta,2022,Total,40-49,"96,6%"
Fortaleza,Preta,2022,Total,50-59,"96,9%"
Fortaleza,Preta,2022,Total,60-65,"84,1%"
Fortaleza,Preta,2022,Total,66+,"100,0%"
Fortaleza,Total,2012,Total,Total,"91,6%"
Fortaleza,Total,2012,Total,14-19,"74,1%"
Fortaleza,Total,2012,Total,20-29,"86,7%"
Fortaleza,Total,2012,Total,30-39,"93,8%"
Fortaleza,Total,2012,Total,40-49,"96,0%"
Fortaleza,Total,2012,Total,50-59,"97,3%"
Fortaleza,Total,2012,Total,60-65,"100,0%"
Fortaleza,Total,2012,Total,66+,"100,0%"
Fortaleza,Total,2012,Masc,Total,"92,4%"
Fortaleza,Total,2012,Fem,Total,"90,7%"
Fortaleza,Total,2012,Masc,14-19,"81,8%"
Fortaleza,Total,2012,Fem,14-19,"66,0%"
Fortaleza,Total,2012,Masc,20-29,"86,7%"
Fortaleza,Total,2012,Fem,20-29,"86,8%"
Fortaleza,Total,2012,Masc,30-39,"94,1%"
Fortaleza,Total,2012,Fem,30-39,"93,4%"
Fortaleza,Total,2012,Masc,40-49,"96,0%"
Fortaleza,Total,2012,Fem,40-49,"95,9%"
Fortaleza,Total,2012,Masc,50-59,"99,4%"
Fortaleza,Total,2012,Fem,50-59,"95,2%"
Fortaleza,Total,2012,Masc,60-65,"100,0%"
Fortaleza,Total,2012,Fem,60-65,"100,0%"
Fortaleza,Total,2012,Masc,66+,"100,0%"
Fortaleza,Total,2012,Fem,66+,"100,0%"
Fortaleza,Total,2013,Total,Total,"92,6%"
Fortaleza,Total,2013,Total,14-19,"77,2%"
Fortaleza,Total,2013,Total,20-29,"88,8%"
Fortaleza,Total,2013,Total,30-39,"95,5%"
Fortaleza,Total,2013,Total,40-49,"95,9%"
Fortaleza,Total,2013,Total,50-59,"96,2%"
Fortaleza,Total,2013,Total,60-65,"98,3%"
Fortaleza,Total,2013,Total,66+,"95,9%"
Fortaleza,Total,2013,Masc,Total,"93,1%"
Fortaleza,Total,2013,Fem,Total,"92,0%"
Fortaleza,Total,2013,Masc,14-19,"79,7%"
Fortaleza,Total,2013,Fem,14-19,"74,4%"
Fortaleza,Total,2013,Masc,20-29,"88,5%"
Fortaleza,Total,2013,Fem,20-29,"89,2%"
Fortaleza,Total,2013,Masc,30-39,"96,0%"
Fortaleza,Total,2013,Fem,30-39,"94,9%"
Fortaleza,Total,2013,Masc,40-49,"97,3%"
Fortaleza,Total,2013,Fem,40-49,"94,4%"
Fortaleza,Total,2013,Masc,50-59,"96,5%"
Fortaleza,Total,2013,Fem,50-59,"95,9%"
Fortaleza,Total,2013,Masc,60-65,"98,2%"
Fortaleza,Total,2013,Fem,60-65,"98,4%"
Fortaleza,Total,2013,Masc,66+,"97,2%"
Fortaleza,Total,2013,Fem,66+,"94,5%"
Fortaleza,Total,2014,Total,Total,"92,8%"
Fortaleza,Total,2014,Total,14-19,"69,6%"
Fortaleza,Total,2014,Total,20-29,"90,0%"
Fortaleza,Total,2014,Total,30-39,"94,2%"
Fortaleza,Total,2014,Total,40-49,"96,3%"
Fortaleza,Total,2014,Total,50-59,"98,6%"
Fortaleza,Total,2014,Total,60-65,"97,1%"
Fortaleza,Total,2014,Total,66+,"100,0%"
Fortaleza,Total,2014,Masc,Total,"93,8%"
Fortaleza,Total,2014,Fem,Total,"91,6%"
Fortaleza,Total,2014,Masc,14-19,"70,8%"
Fortaleza,Total,2014,Fem,14-19,"68,3%"
Fortaleza,Total,2014,Masc,20-29,"92,8%"
Fortaleza,Total,2014,Fem,20-29,"86,9%"
Fortaleza,Total,2014,Masc,30-39,"94,3%"
Fortaleza,Total,2014,Fem,30-39,"94,0%"
Fortaleza,Total,2014,Masc,40-49,"96,9%"
Fortaleza,Total,2014,Fem,40-49,"95,7%"
Fortaleza,Total,2014,Masc,50-59,"98,3%"
Fortaleza,Total,2014,Fem,50-59,"98,9%"
Fortaleza,Total,2014,Masc,60-65,"97,4%"
Fortaleza,Total,2014,Fem,60-65,"96,7%"
Fortaleza,Total,2014,Masc,66+,"100,0%"
Fortaleza,Total,2014,Fem,66+,"100,0%"
Fortaleza,Total,2015,Total,Total,"92,1%"
Fortaleza,Total,2015,Total,14-19,"73,2%"
Fortaleza,Total,2015,Total,20-29,"87,1%"
Fortaleza,Total,2015,Total,30-39,"94,2%"
Fortaleza,Total,2015,Total,40-49,"96,5%"
Fortaleza,Total,2015,Total,50-59,"96,4%"
Fortaleza,Total,2015,Total,60-65,"97,9%"
Fortaleza,Total,2015,Total,66+,"100,0%"
Fortaleza,Total,2015,Masc,Total,"91,6%"
Fortaleza,Total,2015,Fem,Total,"92,7%"
Fortaleza,Total,2015,Masc,14-19,"73,2%"
Fortaleza,Total,2015,Fem,14-19,"73,3%"
Fortaleza,Total,2015,Masc,20-29,"86,0%"
Fortaleza,Total,2015,Fem,20-29,"88,5%"
Fortaleza,Total,2015,Masc,30-39,"94,7%"
Fortaleza,Total,2015,Fem,30-39,"93,7%"
Fortaleza,Total,2015,Masc,40-49,"96,2%"
Fortaleza,Total,2015,Fem,40-49,"97,0%"
Fortaleza,Total,2015,Masc,50-59,"95,8%"
Fortaleza,Total,2015,Fem,50-59,"97,0%"
Fortaleza,Total,2015,Masc,60-65,"96,3%"
Fortaleza,Total,2015,Fem,60-65,"100,0%"
Fortaleza,Total,2015,Masc,66+,"100,0%"
Fortaleza,Total,2015,Fem,66+,"100,0%"
Fortaleza,Total,2016,Total,Total,"88,0%"
Fortaleza,Total,2016,Total,14-19,"54,3%"
Fortaleza,Total,2016,Total,20-29,"81,9%"
Fortaleza,Total,2016,Total,30-39,"91,0%"
Fortaleza,Total,2016,Total,40-49,"94,2%"
Fortaleza,Total,2016,Total,50-59,"94,8%"
Fortaleza,Total,2016,Total,60-65,"99,1%"
Fortaleza,Total,2016,Total,66+,"100,0%"
Fortaleza,Total,2016,Masc,Total,"89,7%"
Fortaleza,Total,2016,Fem,Total,"86,1%"
Fortaleza,Total,2016,Masc,14-19,"55,8%"
Fortaleza,Total,2016,Fem,14-19,"52,7%"
Fortaleza,Total,2016,Masc,20-29,"84,4%"
Fortaleza,Total,2016,Fem,20-29,"78,7%"
Fortaleza,Total,2016,Masc,30-39,"92,9%"
Fortaleza,Total,2016,Fem,30-39,"88,8%"
Fortaleza,Total,2016,Masc,40-49,"95,4%"
Fortaleza,Total,2016,Fem,40-49,"93,0%"
Fortaleza,Total,2016,Masc,50-59,"95,7%"
Fortaleza,Total,2016,Fem,50-59,"93,8%"
Fortaleza,Total,2016,Masc,60-65,"99,0%"
Fortaleza,Total,2016,Fem,60-65,"99,1%"
Fortaleza,Total,2016,Masc,66+,"100,0%"
Fortaleza,Total,2016,Fem,66+,"100,0%"
Fortaleza,Total,2017,Total,Total,"88,0%"
Fortaleza,Total,2017,Total,14-19,"60,4%"
Fortaleza,Total,2017,Total,20-29,"79,1%"
Fortaleza,Total,2017,Total,30-39,"92,8%"
Fortaleza,Total,2017,Total,40-49,"93,1%"
Fortaleza,Total,2017,Total,50-59,"95,5%"
